time_since_start,BPM
0.4060549736022949,96
0.4264965057373047,96
0.4469184875488281,96
0.467395544052124,96
0.48778367042541504,96
0.5082905292510986,96
0.5287744998931885,96
0.5493237972259521,96
0.569716215133667,96
0.590411901473999,96
0.6109323501586914,96
0.6314842700958252,96
0.6515402793884277,96
0.6722166538238525,96
0.6922662258148193,96
0.7130649089813232,96
0.7333457469940186,96
0.7537801265716553,96
0.7743761539459229,96
0.7951276302337646,96
0.8154380321502686,96
0.8359367847442627,96
0.860191822052002,96
0.8807084560394287,96
0.9012355804443359,96
0.9216976165771484,96
0.9422059059143066,96
0.962744951248169,96
0.9831807613372803,96
1.0038447380065918,96
1.0241680145263672,96
1.0446584224700928,96
1.065150260925293,96
1.0855712890625,96
1.1061577796936035,96
1.1267929077148438,96
1.147165060043335,96
1.167539119720459,96
1.1880550384521484,96
1.2085659503936768,96
1.2290832996368408,96
1.2497751712799072,96
1.2699780464172363,96
1.2907891273498535,96
1.3114027976989746,96
1.3316714763641357,96
1.351994276046753,96
1.372572422027588,96
1.3932085037231445,96
1.4137523174285889,96
1.434023380279541,96
1.4543662071228027,96
1.4751522541046143,96
1.495405912399292,96
1.5161185264587402,96
1.536362886428833,96
1.556837797164917,96
1.577312707901001,96
1.5978116989135742,96
1.6182358264923096,96
1.638913869857788,96
1.659430980682373,96
1.6800522804260254,96
1.7001566886901855,96
1.7208340167999268,96
1.741041898727417,96
1.7617433071136475,96
1.7821447849273682,96
1.802926778793335,96
1.8230376243591309,96
1.843477487564087,96
1.8640835285186768,96
1.8844542503356934,96
1.9049203395843506,96
1.9253723621368408,96
1.9459607601165771,96
1.9664533138275146,96
1.9866664409637451,96
2.0070905685424805,96
2.027630567550659,96
2.0481855869293213,96
2.0687973499298096,96
2.089287519454956,96
2.1098124980926514,96
2.130152702331543,96
2.1507568359375,96
2.1711232662200928,96
2.1919736862182617,96
2.2124485969543457,96
2.23258900642395,96
2.25319766998291,96
2.2735323905944824,96
2.294311761856079,96
2.314751386642456,93
2.3350207805633545,93
2.3555009365081787,93
2.376232862472534,93
2.3964428901672363,93
2.4170570373535156,93
2.4375627040863037,93
2.4581024646759033,93
2.4786105155944824,93
2.4988856315612793,93
2.5194079875946045,93
2.539856433868408,93
2.56017804145813,93
2.5808522701263428,93
2.6012213230133057,93
2.6217916011810303,93
2.642155408859253,93
2.662868022918701,93
2.68355655670166,93
2.7037606239318848,93
2.7278549671173096,93
2.7482998371124268,93
2.768766403198242,93
2.7894270420074463,93
2.809821844100952,93
2.8308041095733643,93
2.8508551120758057,93
2.8713274002075195,93
2.891859292984009,93
2.9126641750335693,93
2.9327878952026367,93
2.953346014022827,93
2.9738588333129883,93
2.994715929031372,93
3.0148441791534424,93
3.035254716873169,93
3.0559632778167725,93
3.0762171745300293,93
3.0969626903533936,93
3.1174473762512207,93
3.137765645980835,93
3.1582610607147217,93
3.178903579711914,93
3.199079990386963,90
3.2197768688201904,90
3.2401373386383057,90
3.260892391204834,90
3.281250476837158,90
3.3018505573272705,90
3.3221280574798584,90
3.3427674770355225,90
3.363279104232788,90
3.3835501670837402,90
3.4041295051574707,90
3.424509048461914,90
3.4449758529663086,90
3.4654812812805176,90
3.4859707355499268,90
3.5063412189483643,90
3.5270938873291016,90
3.5476579666137695,90
3.5680654048919678,90
3.5884296894073486,90
3.608793020248413,90
3.6292412281036377,90
3.6500115394592285,90
3.6701819896698,90
3.690746784210205,90
3.711143732070923,90
3.7318148612976074,90
3.7526586055755615,90
3.772599935531616,90
3.793088436126709,90
3.8141775131225586,90
3.834019184112549,90
3.8547496795654297,90
3.8752596378326416,90
3.895561456680298,90
3.9160704612731934,90
3.9363784790039062,90
3.956747531890869,90
3.9771666526794434,90
3.997633218765259,90
4.018169403076172,90
4.03875994682312,90
4.059532880783081,90
4.080028295516968,90
4.100269317626953,90
4.120744466781616,90
4.1412341594696045,90
4.161754846572876,85
4.182134628295898,85
4.20299768447876,85
4.223327159881592,85
4.243683099746704,85
4.264049291610718,85
4.285016298294067,85
4.305514335632324,85
4.325526237487793,85
4.346258878707886,85
4.366397857666016,85
4.38695764541626,85
4.407418727874756,85
4.428062438964844,85
4.448364496231079,85
4.468908786773682,85
4.489309549331665,85
4.509917497634888,85
4.534060001373291,85
4.554564714431763,85
4.57517409324646,85
4.5955705642700195,85
4.616126537322998,85
4.636597156524658,85
4.657086610794067,85
4.677569389343262,85
4.698179483413696,85
4.718910455703735,85
4.739177227020264,85
4.759684324264526,85
4.780287981033325,85
4.80051851272583,85
4.821106433868408,85
4.841346502304077,85
4.861850738525391,85
4.8822736740112305,85
4.902769327163696,85
4.923456907272339,85
4.944000720977783,85
4.964605808258057,85
4.985011577606201,85
5.005369186401367,85
5.026045560836792,85
5.046393156051636,85
5.066808700561523,85
5.087131500244141,85
5.107830762863159,85
5.128133296966553,85
5.148844003677368,85
5.1694252490997314,81
5.189807176589966,81
5.210372447967529,81
5.230949401855469,81
5.25111198425293,81
5.27166485786438,81
5.29215145111084,81
5.312865972518921,81
5.333319902420044,81
5.353531360626221,81
5.374232530593872,81
5.3945488929748535,81
5.415257215499878,81
5.435393333435059,81
5.456193447113037,81
5.476425647735596,81
5.497056722640991,81
5.517512559890747,81
5.537929534912109,81
5.558534860610962,81
5.579184293746948,81
5.599346160888672,81
5.620036363601685,81
5.6402201652526855,81
5.660719633102417,81
5.681274890899658,81
5.70181941986084,81
5.722350358963013,81
5.742993116378784,81
5.763286113739014,81
5.787388563156128,81
5.808082103729248,81
5.828716278076172,81
5.849072217941284,81
5.869425058364868,81
5.890017986297607,81
5.91050386428833,81
5.93117880821228,81
5.951781272888184,81
5.972104072570801,81
5.992588758468628,81
6.013217926025391,81
6.033591270446777,81
6.053972244262695,81
6.074862003326416,81
6.095241069793701,81
6.115562438964844,81
6.136314868927002,81
6.156472206115723,77
6.176982641220093,77
6.197287559509277,77
6.217922925949097,77
6.2382330894470215,77
6.258912563323975,77
6.279394865036011,77
6.299869537353516,77
6.320425271987915,77
6.340757608413696,77
6.361170291900635,77
6.381517171859741,77
6.402305841445923,77
6.422802925109863,77
6.442955017089844,77
6.463469982147217,77
6.484078407287598,77
6.504825830459595,77
6.524929523468018,77
6.545762062072754,77
6.566073417663574,77
6.586464166641235,77
6.607054710388184,77
6.627468824386597,77
6.647860050201416,77
6.668241024017334,77
6.688782215118408,77
6.709570407867432,77
6.7299745082855225,77
6.750190734863281,77
6.770716667175293,77
6.791324138641357,77
6.811946630477905,77
6.832040309906006,77
6.852909564971924,77
6.873114109039307,77
6.893929481506348,77
6.914188623428345,77
6.934910297393799,77
6.955050706863403,77
6.975839853286743,77
6.996177673339844,77
7.016561031341553,77
7.036905527114868,75
7.057387351989746,75
7.078041315078735,75
7.098531007766724,75
7.118835210800171,75
7.139312028884888,75
7.159837007522583,75
7.180463552474976,75
7.201048135757446,75
7.221153736114502,75
7.241725206375122,75
7.262113094329834,75
7.282562494277954,75
7.307251691818237,75
7.327607870101929,75
7.347918272018433,75
7.3683555126190186,75
7.388953685760498,75
7.409423828125,75
7.430005073547363,75
7.450398206710815,75
7.470873832702637,75
7.491483926773071,75
7.512128591537476,75
7.5323779582977295,75
7.552877426147461,75
7.573667049407959,75
7.594076156616211,75
7.614337205886841,75
7.634899377822876,75
7.655308246612549,75
7.675857305526733,75
7.696361780166626,75
7.716993093490601,75
7.73730206489563,75
7.757806301116943,75
7.778192758560181,75
7.798970699310303,75
7.819495916366577,75
7.839738130569458,75
7.860200643539429,73
7.88071608543396,73
7.901339769363403,73
7.921561241149902,73
7.942291975021362,73
7.962927341461182,73
7.983536005020142,73
8.00357437133789,73
8.024253845214844,73
8.044550895690918,73
8.064921140670776,73
8.085423469543457,73
8.106160402297974,73
8.12680196762085,73
8.147046089172363,73
8.167526960372925,73
8.187999725341797,73
8.20825457572937,73
8.228932619094849,73
8.248998641967773,73
8.269461154937744,73
8.289879560470581,73
8.310651779174805,73
8.331318616867065,73
8.351897478103638,73
8.37231993675232,73
8.392774105072021,73
8.413350105285645,73
8.433719158172607,73
8.454179286956787,73
8.474412679672241,73
8.494843244552612,73
8.515304803848267,73
8.535925149917603,73
8.556703329086304,73
8.577194690704346,73
8.59765887260437,72
8.618100643157959,72
8.638480186462402,72
8.659122228622437,72
8.679322957992554,72
8.699995040893555,72
8.720381498336792,72
8.740944862365723,72
8.761347532272339,72
8.781776189804077,72
8.802316904067993,72
8.822641134262085,72
8.843220710754395,72
8.863887071609497,72
8.88411021232605,72
8.904601573944092,72
8.925255537033081,72
8.945546388626099,72
8.967708826065063,72
8.986578941345215,72
9.006947040557861,72
9.03015422821045,72
9.048154592514038,72
9.068451642990112,72
9.088909387588501,72
9.109608173370361,72
9.13365387916565,72
9.154169797897339,72
9.174723148345947,72
9.195481300354004,72
9.215646982192993,72
9.236302852630615,72
9.256657600402832,72
9.277153253555298,72
9.297658205032349,72
9.318120241165161,72
9.338603496551514,72
9.359088659286499,70
9.379805326461792,70
9.400066137313843,70
9.420532941818237,70
9.441040515899658,70
9.461779594421387,70
9.482290744781494,70
9.502532482147217,70
9.523374795913696,70
9.543725967407227,70
9.564142942428589,70
9.584560632705688,70
9.604960918426514,70
9.625393629074097,70
9.646051406860352,70
9.666754484176636,70
9.686898708343506,70
9.707412958145142,70
9.727855682373047,70
9.74841022491455,70
9.768826961517334,70
9.789289712905884,70
9.80995774269104,70
9.830224514007568,70
9.850830554962158,70
9.871282577514648,70
9.891815423965454,70
9.912095069885254,70
9.932878732681274,70
9.95309567451477,70
9.973808288574219,70
9.994077682495117,70
10.014910459518433,70
10.035578489303589,70
10.055545330047607,70
10.076232671737671,70
10.096705436706543,70
10.116920232772827,70
10.137583017349243,69
10.157941579818726,69
10.178759098052979,69
10.199114799499512,69
10.219331741333008,69
10.23973560333252,69
10.260434865951538,69
10.28088927268982,69
10.301285743713379,69
10.321954250335693,69
10.342270851135254,69
10.362722396850586,69
10.383135795593262,69
10.403831243515015,69
10.42410922050476,69
10.444815158843994,69
10.46504807472229,69
10.485804557800293,69
10.505994081497192,69
10.52659296989441,69
10.547017812728882,69
10.567968606948853,69
10.587955474853516,69
10.608590602874756,69
10.629067659378052,69
10.649328231811523,69
10.669736385345459,69
10.690216064453125,69
10.710978031158447,69
10.731303215026855,69
10.751847267150879,69
10.772258996963501,69
10.792996168136597,69
10.81333327293396,69
10.833783388137817,69
10.854131698608398,69
10.874916553497314,69
10.89889144897461,69
10.915743112564087,69
10.940101146697998,69
10.96042275428772,69
10.980929136276245,69
11.001392841339111,69
11.021928548812866,69
11.042262554168701,69
11.062685012817383,69
11.083250045776367,69
11.103747129440308,69
11.124197483062744,69
11.14478325843811,69
11.165418148040771,69
11.185966968536377,69
11.206458330154419,69
11.22692060470581,69
11.24732255935669,69
11.267777681350708,69
11.288218975067139,69
11.308908462524414,69
11.329239130020142,69
11.349782228469849,69
11.370447635650635,69
11.390968084335327,69
11.411163330078125,69
11.431760549545288,69
11.452221870422363,69
11.472607374191284,69
11.493424654006958,69
11.51396656036377,69
11.534675598144531,69
11.55453610420227,69
11.575039386749268,69
11.595798015594482,69
11.616142749786377,69
11.636425971984863,69
11.656986474990845,69
11.677602052688599,69
11.698387861251831,69
11.718599557876587,69
11.738868951797485,69
11.759355306625366,69
11.779908418655396,69
11.802051305770874,69
11.820478677749634,69
11.840897560119629,69
11.861572265625,69
11.881895780563354,69
11.902401208877563,69
11.922934293746948,69
11.943684577941895,69
11.964054107666016,69
11.98468565940857,69
12.005303144454956,69
12.025845527648926,69
12.04660415649414,69
12.06675124168396,69
12.086974620819092,69
12.107666015625,69
12.12793493270874,69
12.148360967636108,69
12.168966293334961,69
12.18948769569397,69
12.210025310516357,69
12.230794906616211,69
12.25097918510437,69
12.271217346191406,69
12.291841745376587,69
12.312254428863525,69
12.332798480987549,69
12.35354208946228,69
12.373714923858643,69
12.394283771514893,69
12.415009021759033,69
12.435555696487427,69
12.455680131912231,69
12.476440668106079,69
12.497012615203857,69
12.517061710357666,69
12.53786587715149,69
12.557979583740234,69
12.578893423080444,69
12.598981380462646,69
12.619467496871948,69
12.64014983177185,69
12.660825490951538,69
12.681005716323853,69
12.701722860336304,69
12.72582483291626,69
12.74251127243042,69
12.766586780548096,69
12.787062406539917,69
12.807940483093262,69
12.828458070755005,69
12.848828554153442,69
12.869141340255737,69
12.889787673950195,69
12.910031795501709,69
12.930522441864014,69
12.950953006744385,69
12.97173810005188,69
12.992389678955078,69
13.012752532958984,69
13.033126592636108,69
13.053425073623657,69
13.074290990829468,69
13.094463348388672,69
13.114917039871216,69
13.135524272918701,69
13.155966997146606,69
13.176581621170044,69
13.197058916091919,69
13.217673540115356,69
13.237907886505127,69
13.258396625518799,69
13.278907537460327,69
13.299319505691528,69
13.319905996322632,69
13.340296506881714,69
13.360825538635254,69
13.381391048431396,69
13.402213335037231,69
13.42218804359436,69
13.442845582962036,69
13.463323593139648,69
13.48337459564209,69
13.503821849822998,69
13.524704456329346,69
13.544979095458984,69
13.565422058105469,69
13.586208581924438,69
13.606481313705444,69
13.627122402191162,69
13.647615432739258,69
13.66792345046997,69
13.688420057296753,69
13.709197998046875,69
13.729763984680176,69
13.750045537948608,70
13.770288228988647,70
13.790996551513672,70
13.811547040939331,70
13.831931829452515,70
13.852168083190918,70
13.872801780700684,70
13.893234252929688,70
13.913700103759766,70
13.934269428253174,70
13.95475959777832,70
13.975137710571289,70
13.995782852172852,70
14.016066074371338,70
14.036614656448364,70
14.05706238746643,70
14.077522039413452,70
14.098017930984497,70
14.118861675262451,70
14.139134883880615,70
14.159611225128174,70
14.180301189422607,70
14.200343608856201,70
14.220678329467773,70
14.241247177124023,70
14.261678695678711,70
14.282245874404907,70
14.302968263626099,70
14.323231935501099,70
14.343949794769287,70
14.364280700683594,70
14.38465666770935,70
14.404906511306763,70
14.425795316696167,70
14.445963144302368,70
14.466451644897461,70
14.487204790115356,70
14.508057594299316,70
14.528051853179932,70
14.548506259918213,70
14.572746992111206,70
14.593541860580444,71
14.613903284072876,71
14.634315729141235,71
14.654843091964722,71
14.675261497497559,71
14.695847272872925,71
14.716303586959839,71
14.73682689666748,71
14.7573082447052,71
14.777915000915527,71
14.798232555389404,71
14.81888723373413,71
14.839170694351196,71
14.859773874282837,71
14.88014531135559,71
14.90078854560852,71
14.921247959136963,71
14.941742420196533,71
14.962228059768677,71
14.982693195343018,71
15.003113031387329,71
15.024009466171265,71
15.04420781135559,71
15.064532995223999,71
15.085388898849487,71
15.105595827102661,71
15.126386165618896,71
15.146852254867554,71
15.167139530181885,71
15.187520027160645,71
15.208049058914185,71
15.228671550750732,71
15.249071836471558,71
15.269458770751953,71
15.29007625579834,71
15.310434818267822,71
15.331024646759033,71
15.351316928863525,71
15.371965169906616,71
15.392781972885132,71
15.412986755371094,71
15.43330979347229,71
15.453764915466309,71
15.474106311798096,71
15.494569301605225,71
15.514865398406982,71
15.535400629043579,71
15.555789470672607,71
15.576443195343018,71
15.597156047821045,71
15.61755108833313,71
15.63804841041565,71
15.658509016036987,71
15.67909288406372,71
15.699551343917847,71
15.720082521438599,71
15.740665435791016,71
15.760958194732666,71
15.781503915786743,71
15.802114486694336,71
15.822411060333252,71
15.842820882797241,71
15.863546133041382,71
15.884113311767578,71
15.90429162979126,71
15.924765825271606,71
15.945188283920288,71
15.965876340866089,71
15.98609972000122,71
16.006929397583008,71
16.02714776992798,71
16.0478458404541,71
16.06803297996521,71
16.088762998580933,71
16.109318733215332,71
16.12952208518982,71
16.150023698806763,72
16.170695304870605,72
16.19104552268982,72
16.211395502090454,72
16.232033729553223,72
16.252363204956055,72
16.27312397956848,72
16.293668031692505,72
16.31392240524292,72
16.334326028823853,72
16.35493230819702,72
16.37534523010254,72
16.399478673934937,72
16.420003652572632,72
16.44047212600708,72
16.461324453353882,72
16.481525421142578,72
16.50197196006775,72
16.522486209869385,72
16.543022394180298,72
16.563540935516357,72
16.58396887779236,72
16.604665517807007,72
16.625129222869873,72
16.64573049545288,72
16.665929317474365,72
16.686370611190796,72
16.707173585891724,72
16.727428436279297,72
16.74795126914978,72
16.768451690673828,72
16.788933038711548,72
16.80979585647583,72
16.830057621002197,72
16.850683450698853,72
16.870880365371704,72
16.891300916671753,72
16.91185688972473,72
16.932271718978882,72
16.952746868133545,72
16.97358250617981,72
16.994067430496216,72
17.014161348342896,72
17.03473424911499,72
17.055129528045654,72
17.075650453567505,72
17.096290111541748,72
17.116612434387207,72
17.13704252243042,72
17.157561540603638,72
17.17834496498108,72
17.198591470718384,72
17.2191801071167,72
17.239678621292114,72
17.260013103485107,72
17.280562162399292,72
17.301083087921143,72
17.321393966674805,72
17.342106342315674,72
17.362372875213623,72
17.383033752441406,72
17.403205633163452,72
17.42383360862732,72
17.44423246383667,72
17.464770555496216,72
17.485430002212524,72
17.505919218063354,72
17.526241779327393,72
17.546839714050293,72
17.567213535308838,72
17.587815761566162,72
17.607999801635742,72
17.628506898880005,72
17.648842096328735,72
17.66948628425598,72
17.6899836063385,72
17.71057415008545,72
17.73097324371338,72
17.751112699508667,72
17.7720046043396,72
17.792514324188232,72
17.812973499298096,72
17.83329725265503,72
17.853848934173584,72
17.874478101730347,72
17.894856214523315,72
17.915377378463745,72
17.935810804367065,72
17.9563205242157,72
17.97677707672119,72
17.997474193572998,72
18.017972946166992,72
18.0380699634552,72
18.05854368209839,72
18.079421281814575,72
18.09979248046875,72
18.12015390396118,72
18.14046859741211,72
18.160950899124146,72
18.18169593811035,72
18.201924562454224,72
18.222553730010986,72
18.242948532104492,74
18.26352095603943,74
18.287616968154907,74
18.308492422103882,74
18.32902193069458,74
18.34931492805481,74
18.36974549293518,74
18.39015793800354,74
18.410747528076172,74
18.43112564086914,74
18.451744318008423,74
18.47217559814453,74
18.492894411087036,74
18.51303195953369,74
18.533587217330933,74
18.554004669189453,74
18.574774265289307,74
18.595056295394897,74
18.615742683410645,74
18.63612174987793,74
18.65677523612976,74
18.67722988128662,74
18.69768452644348,74
18.718366861343384,74
18.738537073135376,74
18.75903344154358,74
18.779868364334106,74
18.800076246261597,74
18.820552587509155,74
18.841054439544678,74
18.861766576766968,74
18.882062911987305,74
18.90241050720215,74
18.922842264175415,74
18.94331645965576,74
18.963866472244263,75
18.984416484832764,75
19.004952669143677,75
19.025166511535645,75
19.045724868774414,75
19.06638503074646,75
19.086783170700073,75
19.107484340667725,75
19.12760281562805,75
19.148165464401245,75
19.16847014427185,75
19.18908381462097,75
19.20977807044983,75
19.230114221572876,75
19.250595808029175,75
19.27125120162964,75
19.291409492492676,75
19.31196665763855,75
19.332415103912354,75
19.35305953025818,75
19.37358260154724,75
19.393959999084473,75
19.41433811187744,75
19.43486261367798,75
19.45528745651245,75
19.475871324539185,75
19.496652126312256,75
19.516669750213623,75
19.537167072296143,75
19.557778120040894,75
19.578328371047974,75
19.59892177581787,75
19.61917757987976,75
19.639898777008057,75
19.660094261169434,75
19.68076181411743,75
19.7010281085968,75
19.721452236175537,75
19.742159843444824,76
19.762463569641113,76
19.783066749572754,76
19.803478956222534,76
19.824127912521362,76
19.844531297683716,76
19.86519503593445,76
19.88528609275818,76
19.90588355064392,76
19.926225662231445,76
19.9468936920166,76
19.967294692993164,76
19.98793911933899,76
20.008463859558105,76
20.02873969078064,76
20.0493106842041,76
20.07341480255127,76
20.090243339538574,76
20.114412784576416,76
20.134891510009766,76
20.155353307724,76
20.176058053970337,76
20.19643235206604,76
20.2170832157135,76
20.237375736236572,76
20.25806188583374,76
20.27851128578186,76
20.298935413360596,76
20.319449186325073,76
20.34006357192993,76
20.36031413078308,76
20.380868911743164,76
20.401423931121826,76
20.422083854675293,76
20.442230939865112,76
20.462977647781372,76
20.48339319229126,76
20.503986358642578,76
20.524205207824707,76
20.5448796749115,76
20.565266370773315,76
20.585856676101685,76
20.606282234191895,76
20.62700080871582,76
20.647051095962524,76
20.667752504348755,76
20.68825626373291,76
20.708945751190186,76
20.729584217071533,76
20.749790906906128,76
20.770240306854248,76
20.791109323501587,76
20.811102390289307,76
20.8316752910614,76
20.85197138786316,76
20.872364282608032,76
20.893105506896973,76
20.913408756256104,76
20.933923721313477,76
20.95425581932068,76
20.974822759628296,76
20.99521255493164,76
21.015543937683105,76
21.035933256149292,76
21.056689023971558,76
21.07708501815796,76
21.097577810287476,76
21.11826491355896,76
21.138898134231567,76
21.159183263778687,76
21.179884433746338,76
21.200389623641968,76
21.22049903869629,76
21.240755319595337,76
21.261659622192383,76
21.281803131103516,76
21.302417993545532,76
21.323195457458496,76
21.34360146522522,76
21.364159107208252,76
21.384519338607788,76
21.4050612449646,76
21.42537832260132,76
21.446114778518677,76
21.46632480621338,76
21.48676061630249,76
21.507222890853882,76
21.527968168258667,76
21.548340559005737,76
21.568803548812866,76
21.589345693588257,76
21.609893560409546,76
21.63030242919922,76
21.65052556991577,75
21.671306133270264,75
21.69185733795166,75
21.71230936050415,75
21.732731819152832,75
21.753332138061523,75
21.773415565490723,75
21.79375720024109,75
21.81412100791931,75
21.83472752571106,75
21.859220504760742,75
21.879712343215942,75
21.900158405303955,75
21.920713186264038,75
21.94129467010498,75
21.961698055267334,75
21.982093334197998,75
22.002745151519775,75
22.023510694503784,75
22.04372215270996,75
22.064138174057007,75
22.08487844467163,75
22.105066776275635,75
22.12556767463684,75
22.14615488052368,75
22.166905403137207,75
22.18720579147339,75
22.207789182662964,75
22.22808289527893,75
22.24884295463562,75
22.269050121307373,75
22.28956413269043,75
22.310216903686523,75
22.33048129081726,75
22.35097575187683,75
22.37153697013855,75
22.392217874526978,75
22.412771224975586,75
22.43318462371826,75
22.45336103439331,75
22.474100351333618,75
22.494515419006348,75
22.51490354537964,75
22.535258531570435,75
22.55602765083313,75
22.576563835144043,75
22.597010612487793,75
22.61794376373291,75
22.63788890838623,75
22.658302068710327,74
22.678927898406982,74
22.69930148124695,74
22.719810962677002,74
22.740079641342163,74
22.760845184326172,74
22.781343698501587,74
22.801722288131714,74
22.82233166694641,74
22.842554807662964,74
22.86296796798706,74
22.883503437042236,74
22.903897762298584,74
22.924782752990723,74
22.945183992385864,74
22.96552300453186,74
22.985971212387085,74
23.006701469421387,74
23.02713108062744,74
23.047248363494873,74
23.068005561828613,74
23.088247537612915,74
23.1089084148407,74
23.129115343093872,74
23.149790048599243,74
23.17011284828186,74
23.19438910484314,74
23.21505308151245,74
23.23539137840271,74
23.25592589378357,74
23.27648138999939,74
23.296951055526733,74
23.31752061843872,74
23.33816957473755,74
23.358529090881348,74
23.37931799888611,74
23.399555683135986,74
23.420172691345215,74
23.440692901611328,74
23.461235523223877,74
23.481502294540405,74
23.50212526321411,74
23.52259063720703,74
23.54313564300537,74
23.56336760520935,74
23.584038972854614,74
23.60432195663452,74
23.62459135055542,74
23.645186185836792,74
23.66580057144165,72
23.685975790023804,72
23.7063889503479,72
23.72693920135498,72
23.747381448745728,72
23.768441200256348,72
23.788810968399048,72
23.80931782722473,72
23.829776763916016,72
23.85008215904236,72
23.87080192565918,72
23.891218662261963,72
23.911659479141235,72
23.93196392059326,72
23.95238733291626,72
23.973111152648926,72
23.993550300598145,72
24.013904571533203,72
24.034334897994995,72
24.054895877838135,72
24.075400829315186,72
24.096143007278442,72
24.116671323776245,72
24.13696599006653,72
24.16106605529785,72
24.181556463241577,72
24.20206093788147,72
24.222538471221924,72
24.243162870407104,72
24.263601303100586,72
24.2841854095459,72
24.30483055114746,72
24.325222492218018,72
24.345948696136475,72
24.366055488586426,72
24.386955976486206,72
24.40705919265747,72
24.427559852600098,72
24.448052167892456,72
24.468509435653687,72
24.489239931106567,72
24.50947141647339,72
24.52993416786194,72
24.550377130508423,72
24.570964574813843,72
24.591405630111694,72
24.61202096939087,71
24.63233971595764,71
24.6528000831604,71
24.673444509506226,71
24.69374656677246,71
24.714343309402466,71
24.73479127883911,71
24.75550389289856,71
24.7759108543396,71
24.79615807533264,71
24.81694269180298,71
24.837193965911865,71
24.85772180557251,71
24.87811279296875,71
24.89857006072998,71
24.919203519821167,71
24.939839839935303,71
24.960258722305298,71
24.98074507713318,71
25.001249074935913,71
25.021680116653442,71
25.041970252990723,71
25.062584400177002,71
25.082897424697876,71
25.103322982788086,71
25.12414526939392,71
25.14475727081299,71
25.164998531341553,71
25.18531823158264,71
25.205796718597412,71
25.22617483139038,71
25.246728897094727,71
25.267107009887695,71
25.287693977355957,71
25.308327674865723,71
25.32895827293396,71
25.349130630493164,71
